Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Pre-trained Model Sample Per Class 20,1,12.0,2.294804811477661,13.28,2.2572327
Pre-trained Model Sample Per Class 20,2,16.0,2.217527985572815,14.37,2.221031
Pre-trained Model Sample Per Class 20,3,23.5,2.133584141731262,17.37,2.204279
Pre-trained Model Sample Per Class 20,4,21.0,2.0697227716445923,18.23,2.2065055
Pre-trained Model Sample Per Class 20,5,24.0,2.0301014184951782,20.89,2.1984549
Pre-trained Model Sample Per Class 20,6,32.0,1.9864253401756287,20.77,2.195823
Pre-trained Model Sample Per Class 20,7,26.0,1.9731176495552063,19.85,2.1902003
Pre-trained Model Sample Per Class 20,8,34.5,1.933029055595398,20.76,2.1674902
Pre-trained Model Sample Per Class 20,9,32.0,1.8797472715377808,22.14,2.1568825
Pre-trained Model Sample Per Class 20,10,30.5,1.8720266222953796,22.96,2.1408155
Pre-trained Model Sample Per Class 20,11,37.0,1.8064345717430115,24.22,2.1472902
Pre-trained Model Sample Per Class 20,12,43.0,1.7388103008270264,25.31,2.1580052
Pre-trained Model Sample Per Class 20,13,44.5,1.6817459464073181,25.73,2.1856103
Pre-trained Model Sample Per Class 20,14,38.5,1.722841739654541,25.32,2.1849768
Pre-trained Model Sample Per Class 20,15,47.5,1.6421931982040405,25.42,2.1974807
Pre-trained Model Sample Per Class 20,16,43.5,1.6857444047927856,25.52,2.1884587
Pre-trained Model Sample Per Class 20,17,51.5,1.6085904836654663,26.09,2.1803539
Pre-trained Model Sample Per Class 20,18,45.5,1.6930728554725647,26.75,2.1694221
Pre-trained Model Sample Per Class 20,19,50.5,1.624668538570404,27.31,2.1612046
Pre-trained Model Sample Per Class 20,20,49.0,1.6581159830093384,27.52,2.154296
Pre-trained Model Sample Per Class 20,21,47.0,1.6040351390838623,27.89,2.1539984
Pre-trained Model Sample Per Class 20,22,50.0,1.5690012574195862,28.24,2.1512687
Pre-trained Model Sample Per Class 20,23,49.0,1.604392409324646,28.27,2.1595354
Pre-trained Model Sample Per Class 20,24,51.0,1.6087061762809753,28.43,2.1588025
Pre-trained Model Sample Per Class 20,25,45.0,1.5750752687454224,28.42,2.1581187
Pre-trained Model Sample Per Class 20,26,50.5,1.574336290359497,28.5,2.162209
Pre-trained Model Sample Per Class 20,27,50.0,1.6055512428283691,28.52,2.1591182
Pre-trained Model Sample Per Class 20,28,48.0,1.5367546677589417,28.55,2.164822
Pre-trained Model Sample Per Class 20,29,48.0,1.574534833431244,28.6,2.158027
Pre-trained Model Sample Per Class 20,30,51.5,1.523674190044403,28.91,2.15403
Pre-trained Model Sample Per Class 20,31,47.0,1.5731732249259949,29.15,2.158675
Pre-trained Model Sample Per Class 20,32,51.5,1.5490316152572632,29.07,2.148668
Pre-trained Model Sample Per Class 20,33,53.5,1.544704794883728,29.08,2.1494143
Pre-trained Model Sample Per Class 20,34,51.0,1.5394859313964844,28.98,2.1500497
Pre-trained Model Sample Per Class 20,35,61.0,1.5472594499588013,29.16,2.1630225
Pre-trained Model Sample Per Class 20,36,46.5,1.5733309984207153,29.0,2.1595397
Pre-trained Model Sample Per Class 20,37,55.5,1.4869918823242188,29.0,2.159329
Pre-trained Model Sample Per Class 20,38,50.5,1.5003697872161865,28.92,2.159698
Pre-trained Model Sample Per Class 20,39,50.0,1.5057498216629028,28.93,2.1603408
Pre-trained Model Sample Per Class 20,40,51.0,1.4941951036453247,28.9,2.1644564
Pre-trained Model Sample Per Class 20,41,53.0,1.4970839023590088,28.76,2.1537993
Pre-trained Model Sample Per Class 20,42,50.0,1.538649082183838,28.88,2.1549537
Pre-trained Model Sample Per Class 20,43,46.5,1.6208853125572205,28.96,2.146865
Pre-trained Model Sample Per Class 20,44,49.0,1.6143397092819214,29.12,2.1422958
Pre-trained Model Sample Per Class 20,45,54.0,1.5452504754066467,29.18,2.143348
Pre-trained Model Sample Per Class 20,46,50.5,1.5566599369049072,29.04,2.1510377
Pre-trained Model Sample Per Class 20,47,54.5,1.4831589460372925,29.07,2.157039
Pre-trained Model Sample Per Class 20,48,50.5,1.5386545062065125,29.11,2.1473854
Pre-trained Model Sample Per Class 20,49,52.0,1.5419303178787231,29.12,2.1381533
Pre-trained Model Sample Per Class 20,50,52.5,1.557681918144226,29.02,2.145258
Pre-trained Model Sample Per Class 20,51,52.5,1.5253115892410278,29.13,2.1382914
Pre-trained Model Sample Per Class 20,52,45.5,1.5828545689582825,29.1,2.1410882
Pre-trained Model Sample Per Class 20,53,51.0,1.5062602758407593,29.02,2.1445165
Pre-trained Model Sample Per Class 20,54,56.5,1.519492745399475,28.85,2.155989
Pre-trained Model Sample Per Class 20,55,51.0,1.5547639727592468,28.86,2.157131
Pre-trained Model Sample Per Class 20,56,54.0,1.5152391195297241,28.95,2.1497612
Pre-trained Model Sample Per Class 20,57,53.0,1.546246349811554,28.94,2.1518817
Pre-trained Model Sample Per Class 20,58,47.0,1.5607367157936096,29.01,2.1502492
Pre-trained Model Sample Per Class 20,59,56.0,1.4925524592399597,28.89,2.1555943
Pre-trained Model Sample Per Class 20,60,53.0,1.514660358428955,28.81,2.1606987
Pre-trained Model Sample Per Class 20,61,52.0,1.5053923726081848,28.91,2.1540565
Pre-trained Model Sample Per Class 20,62,47.5,1.59302818775177,29.23,2.1410823
Pre-trained Model Sample Per Class 20,63,52.5,1.5010303258895874,29.14,2.1380324
Pre-trained Model Sample Per Class 20,64,58.0,1.5295798182487488,29.11,2.1449668
Pre-trained Model Sample Per Class 20,65,52.0,1.532848596572876,29.03,2.145554
Pre-trained Model Sample Per Class 20,66,50.0,1.6016908288002014,29.04,2.148708
Pre-trained Model Sample Per Class 20,67,49.5,1.581060528755188,29.15,2.144867
Pre-trained Model Sample Per Class 20,68,49.0,1.5946978330612183,29.03,2.1461415
Pre-trained Model Sample Per Class 20,69,52.0,1.5355169177055359,28.94,2.1507795
Pre-trained Model Sample Per Class 20,70,45.5,1.5340090990066528,28.94,2.1483572
Pre-trained Model Sample Per Class 20,71,52.0,1.5544922947883606,28.99,2.1490355
Pre-trained Model Sample Per Class 20,72,57.0,1.4981058239936829,29.05,2.1434917
Pre-trained Model Sample Per Class 20,73,55.0,1.5229782462120056,29.07,2.1424756
Pre-trained Model Sample Per Class 20,74,50.5,1.5608126521110535,28.95,2.1504653
Pre-trained Model Sample Per Class 20,75,54.5,1.5149450898170471,28.98,2.1488185
Pre-trained Model Sample Per Class 20,76,50.5,1.5659522414207458,29.0,2.1625946
Pre-trained Model Sample Per Class 20,77,53.0,1.539874792098999,28.75,2.1544576
Pre-trained Model Sample Per Class 20,78,51.5,1.5001965165138245,28.83,2.1480074
Pre-trained Model Sample Per Class 20,79,49.5,1.5357017517089844,28.91,2.1567562
Pre-trained Model Sample Per Class 20,80,50.0,1.5910523533821106,28.87,2.1552544
Random Init Model Sample Per Class 20,1,11.5,3.764636993408203,10.0,21911.504
Random Init Model Sample Per Class 20,2,8.0,4.235628128051758,10.0,896655.0
Random Init Model Sample Per Class 20,3,17.0,2.9724971055984497,10.0,241934.22
Random Init Model Sample Per Class 20,4,18.5,2.447420597076416,10.0,56451.594
Random Init Model Sample Per Class 20,5,21.5,2.443844199180603,10.0,21903.695
Random Init Model Sample Per Class 20,6,25.0,2.3458880186080933,10.0,8282.464
Random Init Model Sample Per Class 20,7,22.0,2.287795305252075,10.02,3536.5984
Random Init Model Sample Per Class 20,8,25.5,2.143577456474304,10.06,1476.8947
Random Init Model Sample Per Class 20,9,22.0,2.210520625114441,10.18,681.2512
Random Init Model Sample Per Class 20,10,28.0,2.1196974515914917,10.72,244.97408
Random Init Model Sample Per Class 20,11,28.5,2.177457809448242,12.19,121.752884
Random Init Model Sample Per Class 20,12,31.0,2.0469401478767395,12.17,96.28759
Random Init Model Sample Per Class 20,13,31.0,2.008301258087158,14.07,87.943565
Random Init Model Sample Per Class 20,14,30.0,1.999534249305725,15.38,59.761528
Random Init Model Sample Per Class 20,15,33.0,1.9820009469985962,16.92,33.80167
Random Init Model Sample Per Class 20,16,32.0,1.90687757730484,18.75,18.66623
Random Init Model Sample Per Class 20,17,37.0,1.8908905386924744,19.69,11.617944
Random Init Model Sample Per Class 20,18,35.5,1.9038437604904175,21.22,7.8600025
Random Init Model Sample Per Class 20,19,38.5,1.8475099205970764,22.29,5.664293
Random Init Model Sample Per Class 20,20,40.0,1.8212943077087402,22.18,4.4165645
Random Init Model Sample Per Class 20,21,37.0,1.8228469491004944,22.3,3.7662363
Random Init Model Sample Per Class 20,22,41.0,1.8027451634407043,23.34,3.335617
Random Init Model Sample Per Class 20,23,39.0,1.7786298990249634,24.04,3.1302896
Random Init Model Sample Per Class 20,24,38.5,1.8209921717643738,24.34,2.9463115
Random Init Model Sample Per Class 20,25,41.5,1.750634491443634,24.48,2.8438396
Random Init Model Sample Per Class 20,26,37.5,1.7739036679267883,24.71,2.720291
Random Init Model Sample Per Class 20,27,39.0,1.7595793008804321,24.85,2.6684132
Random Init Model Sample Per Class 20,28,38.0,1.7660861015319824,24.88,2.6412492
Random Init Model Sample Per Class 20,29,42.0,1.7618815898895264,24.77,2.6249802
Random Init Model Sample Per Class 20,30,40.5,1.730967938899994,24.84,2.6462083
Random Init Model Sample Per Class 20,31,45.0,1.6986631751060486,24.85,2.6415932
Random Init Model Sample Per Class 20,32,38.5,1.7150511741638184,24.78,2.6127448
Random Init Model Sample Per Class 20,33,43.5,1.7030791640281677,24.68,2.5717745
Random Init Model Sample Per Class 20,34,37.5,1.7286471128463745,24.85,2.5779624
Random Init Model Sample Per Class 20,35,44.0,1.7022395730018616,24.88,2.5419269
Random Init Model Sample Per Class 20,36,41.5,1.7161474823951721,25.07,2.5645726
Random Init Model Sample Per Class 20,37,39.0,1.6800898313522339,25.08,2.5565727
Random Init Model Sample Per Class 20,38,42.5,1.6968420147895813,25.19,2.541841
Random Init Model Sample Per Class 20,39,44.0,1.712007999420166,25.32,2.5343165
Random Init Model Sample Per Class 20,40,43.5,1.6767845153808594,25.25,2.508859
Random Init Model Sample Per Class 20,41,48.0,1.7208468317985535,25.33,2.5063868
Random Init Model Sample Per Class 20,42,43.0,1.7024478316307068,25.35,2.5114462
Random Init Model Sample Per Class 20,43,45.5,1.6766130924224854,25.49,2.5155792
Random Init Model Sample Per Class 20,44,45.0,1.698833167552948,25.36,2.4959812
Random Init Model Sample Per Class 20,45,39.5,1.6844981908798218,25.38,2.5003994
Random Init Model Sample Per Class 20,46,42.0,1.7008810639381409,25.38,2.5077755
Random Init Model Sample Per Class 20,47,46.0,1.7106428146362305,25.49,2.5071182
Random Init Model Sample Per Class 20,48,43.0,1.7016526460647583,25.43,2.4977157
Random Init Model Sample Per Class 20,49,43.5,1.6811215281486511,25.48,2.52059
Random Init Model Sample Per Class 20,50,48.5,1.647370457649231,25.44,2.5590189
Random Init Model Sample Per Class 20,51,42.0,1.695211410522461,25.45,2.5404773
Random Init Model Sample Per Class 20,52,44.0,1.6762250661849976,25.49,2.5432127
Random Init Model Sample Per Class 20,53,41.5,1.7045551538467407,25.49,2.5447993
Random Init Model Sample Per Class 20,54,47.5,1.662381649017334,25.5,2.5394382
Random Init Model Sample Per Class 20,55,45.0,1.6924944519996643,25.43,2.5196166
Random Init Model Sample Per Class 20,56,44.5,1.6582114696502686,25.4,2.5116363
Random Init Model Sample Per Class 20,57,43.5,1.6635550260543823,25.38,2.4967668
Random Init Model Sample Per Class 20,58,43.0,1.6780339479446411,25.42,2.5022578
Random Init Model Sample Per Class 20,59,45.0,1.6661879420280457,25.5,2.5165188
Random Init Model Sample Per Class 20,60,42.5,1.6628167629241943,25.44,2.51111
Random Init Model Sample Per Class 20,61,41.5,1.6684078574180603,25.42,2.505228
Random Init Model Sample Per Class 20,62,47.0,1.642147958278656,25.4,2.5051126
Random Init Model Sample Per Class 20,63,43.0,1.6573466658592224,25.45,2.5311978
Random Init Model Sample Per Class 20,64,45.5,1.6787461638450623,25.57,2.5332615
Random Init Model Sample Per Class 20,65,43.0,1.6775938272476196,25.5,2.5206828
Random Init Model Sample Per Class 20,66,44.0,1.6886578798294067,25.47,2.5131836
Random Init Model Sample Per Class 20,67,42.5,1.6892554759979248,25.46,2.5357413
Random Init Model Sample Per Class 20,68,41.5,1.7387385368347168,25.51,2.5253725
Random Init Model Sample Per Class 20,69,44.5,1.6721765995025635,25.57,2.5101285
Random Init Model Sample Per Class 20,70,46.0,1.6616278886795044,25.49,2.5176723
Random Init Model Sample Per Class 20,71,47.0,1.6546815633773804,25.4,2.5124137
Random Init Model Sample Per Class 20,72,45.5,1.6807398200035095,25.36,2.490848
Random Init Model Sample Per Class 20,73,40.0,1.6774645447731018,25.39,2.4881802
Random Init Model Sample Per Class 20,74,40.5,1.6981631517410278,25.47,2.4994428
Random Init Model Sample Per Class 20,75,41.5,1.7150174379348755,25.55,2.5345693
Random Init Model Sample Per Class 20,76,44.0,1.6564393043518066,25.58,2.5342634
Random Init Model Sample Per Class 20,77,43.5,1.7333640456199646,25.48,2.58105
Random Init Model Sample Per Class 20,78,41.5,1.704602837562561,25.49,2.58966
Random Init Model Sample Per Class 20,79,46.5,1.7131961584091187,25.5,2.570589
Random Init Model Sample Per Class 20,80,46.5,1.6772076487541199,25.44,2.5537565
Pre-trained Model Sample Per Class 50,1,14.0,2.2782135605812073,16.95,2.2303507
Pre-trained Model Sample Per Class 50,2,17.4,2.189348340034485,19.31,2.1749952
Pre-trained Model Sample Per Class 50,3,25.0,2.084021031856537,21.04,2.1476727
Pre-trained Model Sample Per Class 50,4,25.6,2.0624834299087524,24.88,2.074992
Pre-trained Model Sample Per Class 50,5,27.6,1.991137683391571,26.28,2.0247242
Pre-trained Model Sample Per Class 50,6,30.8,1.9114361703395844,26.94,2.0417624
Pre-trained Model Sample Per Class 50,7,30.4,1.8975537717342377,28.07,2.0081935
Pre-trained Model Sample Per Class 50,8,32.4,1.8644134104251862,28.7,2.0043426
Pre-trained Model Sample Per Class 50,9,34.8,1.840957760810852,30.09,1.9868766
Pre-trained Model Sample Per Class 50,10,34.6,1.8489215970039368,31.6,1.9378636
Pre-trained Model Sample Per Class 50,11,39.4,1.7927996218204498,30.56,1.9661133
Pre-trained Model Sample Per Class 50,12,38.8,1.7809390723705292,31.92,1.9553853
Pre-trained Model Sample Per Class 50,13,42.8,1.7305552661418915,33.94,1.934121
Pre-trained Model Sample Per Class 50,14,45.0,1.7089343070983887,35.05,1.9349062
Pre-trained Model Sample Per Class 50,15,46.0,1.6532131433486938,35.29,1.9188677
Pre-trained Model Sample Per Class 50,16,43.2,1.662235975265503,36.08,1.9053503
Pre-trained Model Sample Per Class 50,17,48.2,1.6101340651512146,36.95,1.885825
Pre-trained Model Sample Per Class 50,18,48.2,1.6115565598011017,37.33,1.8743582
Pre-trained Model Sample Per Class 50,19,46.4,1.6142475008964539,37.38,1.8699384
Pre-trained Model Sample Per Class 50,20,49.2,1.6108025014400482,38.04,1.856588
Pre-trained Model Sample Per Class 50,21,45.4,1.602158099412918,38.01,1.8594648
Pre-trained Model Sample Per Class 50,22,47.8,1.5870617926120758,37.93,1.8536105
Pre-trained Model Sample Per Class 50,23,49.8,1.5925685167312622,37.9,1.8515533
Pre-trained Model Sample Per Class 50,24,48.8,1.5762272477149963,37.95,1.8497739
Pre-trained Model Sample Per Class 50,25,51.2,1.5347636342048645,37.88,1.8508979
Pre-trained Model Sample Per Class 50,26,53.2,1.5774507224559784,37.83,1.8512642
Pre-trained Model Sample Per Class 50,27,50.8,1.5570095479488373,38.12,1.8476185
Pre-trained Model Sample Per Class 50,28,49.6,1.5789405405521393,38.32,1.8458073
Pre-trained Model Sample Per Class 50,29,53.6,1.5283438861370087,38.25,1.847555
Pre-trained Model Sample Per Class 50,30,49.6,1.5605067908763885,38.48,1.8526347
Pre-trained Model Sample Per Class 50,31,53.2,1.5444355607032776,38.42,1.8478186
Pre-trained Model Sample Per Class 50,32,52.6,1.5498349964618683,38.52,1.8465542
Pre-trained Model Sample Per Class 50,33,47.4,1.5838506519794464,38.52,1.8509635
Pre-trained Model Sample Per Class 50,34,49.4,1.564797431230545,38.47,1.8447793
Pre-trained Model Sample Per Class 50,35,49.0,1.5593552589416504,38.6,1.8457155
Pre-trained Model Sample Per Class 50,36,50.8,1.5554084181785583,38.63,1.8452716
Pre-trained Model Sample Per Class 50,37,52.2,1.5442868769168854,38.56,1.8433213
Pre-trained Model Sample Per Class 50,38,52.2,1.5413574278354645,38.68,1.844682
Pre-trained Model Sample Per Class 50,39,54.2,1.5498496890068054,38.74,1.8474852
Pre-trained Model Sample Per Class 50,40,51.2,1.554215908050537,38.67,1.8474128
Pre-trained Model Sample Per Class 50,41,51.8,1.5296891331672668,38.57,1.8468765
Pre-trained Model Sample Per Class 50,42,52.4,1.541203886270523,38.66,1.8468889
Pre-trained Model Sample Per Class 50,43,49.8,1.554441124200821,38.58,1.8432981
Pre-trained Model Sample Per Class 50,44,52.8,1.5388376116752625,38.67,1.8463793
Pre-trained Model Sample Per Class 50,45,52.4,1.549523025751114,38.67,1.8487997
Pre-trained Model Sample Per Class 50,46,52.0,1.5130540132522583,38.63,1.8474822
Pre-trained Model Sample Per Class 50,47,52.4,1.5320618450641632,38.62,1.84499
Pre-trained Model Sample Per Class 50,48,48.6,1.5634883642196655,38.63,1.8509574
Pre-trained Model Sample Per Class 50,49,49.4,1.5581867694854736,38.54,1.8478705
Pre-trained Model Sample Per Class 50,50,51.6,1.5612478256225586,38.56,1.8500043
Pre-trained Model Sample Per Class 50,51,48.2,1.5702974498271942,38.61,1.8517743
Pre-trained Model Sample Per Class 50,52,49.8,1.5486425459384918,38.48,1.8496362
Pre-trained Model Sample Per Class 50,53,48.0,1.5523209273815155,38.62,1.8448052
Pre-trained Model Sample Per Class 50,54,48.2,1.568161427974701,38.61,1.8488339
Pre-trained Model Sample Per Class 50,55,50.6,1.557115614414215,38.68,1.8487781
Pre-trained Model Sample Per Class 50,56,53.6,1.5007094740867615,38.64,1.8458712
Pre-trained Model Sample Per Class 50,57,55.2,1.4965900182724,38.67,1.8424437
Pre-trained Model Sample Per Class 50,58,49.8,1.543486475944519,38.64,1.8395633
Pre-trained Model Sample Per Class 50,59,51.6,1.5415225327014923,38.62,1.8423401
Pre-trained Model Sample Per Class 50,60,49.2,1.5420675873756409,38.66,1.842407
Pre-trained Model Sample Per Class 50,61,51.4,1.5508276224136353,38.67,1.8431585
Pre-trained Model Sample Per Class 50,62,54.6,1.5197193026542664,38.5,1.8418996
Pre-trained Model Sample Per Class 50,63,52.8,1.5170433819293976,38.6,1.8416995
Pre-trained Model Sample Per Class 50,64,48.2,1.5528607666492462,38.54,1.8438616
Pre-trained Model Sample Per Class 50,65,51.8,1.571520984172821,38.54,1.8465749
Pre-trained Model Sample Per Class 50,66,51.6,1.5454438924789429,38.46,1.8435218
Pre-trained Model Sample Per Class 50,67,50.4,1.5224688351154327,38.6,1.8442382
Pre-trained Model Sample Per Class 50,68,51.2,1.5601603984832764,38.6,1.8443106
Pre-trained Model Sample Per Class 50,69,50.6,1.5475342273712158,38.43,1.8402481
Pre-trained Model Sample Per Class 50,70,53.8,1.5225202143192291,38.42,1.8410363
Pre-trained Model Sample Per Class 50,71,50.6,1.5481846034526825,38.55,1.8408396
Pre-trained Model Sample Per Class 50,72,54.0,1.4876661002635956,38.67,1.8387417
Pre-trained Model Sample Per Class 50,73,52.0,1.5275643467903137,38.63,1.840215
Pre-trained Model Sample Per Class 50,74,46.8,1.5649566352367401,38.49,1.842153
Pre-trained Model Sample Per Class 50,75,50.2,1.5514764189720154,38.51,1.8460433
Pre-trained Model Sample Per Class 50,76,52.0,1.5355560183525085,38.67,1.8459002
Pre-trained Model Sample Per Class 50,77,51.0,1.5391815602779388,38.58,1.8406695
Pre-trained Model Sample Per Class 50,78,50.2,1.5445686280727386,38.6,1.8430266
Pre-trained Model Sample Per Class 50,79,49.2,1.5316143333911896,38.55,1.8423725
Pre-trained Model Sample Per Class 50,80,54.2,1.5393254160881042,38.67,1.8398776
Random Init Model Sample Per Class 50,1,12.2,4.4124040603637695,10.0,349307.84
Random Init Model Sample Per Class 50,2,12.6,2.6869051456451416,10.0,23499.836
Random Init Model Sample Per Class 50,3,13.8,2.6085346937179565,10.0,636.02954
Random Init Model Sample Per Class 50,4,18.6,2.4129138588905334,10.22,142.81245
Random Init Model Sample Per Class 50,5,18.4,2.348391532897949,14.8,16.359003
Random Init Model Sample Per Class 50,6,21.6,2.2056220173835754,19.81,7.4401245
Random Init Model Sample Per Class 50,7,20.4,2.181282639503479,22.36,5.697705
Random Init Model Sample Per Class 50,8,24.4,2.123758316040039,17.58,4.7809987
Random Init Model Sample Per Class 50,9,27.2,2.11669659614563,17.82,4.125703
Random Init Model Sample Per Class 50,10,28.6,2.0956217646598816,20.73,2.7912374
Random Init Model Sample Per Class 50,11,23.4,2.1095516681671143,21.73,2.1988554
Random Init Model Sample Per Class 50,12,26.4,2.010489046573639,23.82,2.2828825
Random Init Model Sample Per Class 50,13,28.8,2.022702068090439,25.3,2.2927418
Random Init Model Sample Per Class 50,14,32.6,1.9383712708950043,23.52,2.231685
Random Init Model Sample Per Class 50,15,31.8,1.9305850863456726,24.71,2.2896547
Random Init Model Sample Per Class 50,16,31.6,1.932730346918106,26.26,2.1695077
Random Init Model Sample Per Class 50,17,34.2,1.8760939538478851,27.84,2.0781937
Random Init Model Sample Per Class 50,18,34.8,1.8703606128692627,27.72,2.0824213
Random Init Model Sample Per Class 50,19,37.0,1.8679814636707306,25.7,2.1187208
Random Init Model Sample Per Class 50,20,35.8,1.8452216982841492,26.42,2.0922332
Random Init Model Sample Per Class 50,21,37.4,1.8195038735866547,28.37,2.0674224
Random Init Model Sample Per Class 50,22,37.8,1.7969621419906616,28.38,2.0749516
Random Init Model Sample Per Class 50,23,38.2,1.8061358332633972,29.11,2.0593631
Random Init Model Sample Per Class 50,24,37.0,1.8244702517986298,28.44,2.053502
Random Init Model Sample Per Class 50,25,36.6,1.8241490423679352,27.21,2.070476
Random Init Model Sample Per Class 50,26,38.0,1.8109159469604492,28.93,2.0352488
Random Init Model Sample Per Class 50,27,35.0,1.819141447544098,29.27,2.028229
Random Init Model Sample Per Class 50,28,39.8,1.7625365257263184,29.05,2.0355318
Random Init Model Sample Per Class 50,29,38.0,1.7784678041934967,28.5,2.0570142
Random Init Model Sample Per Class 50,30,40.8,1.7401162981987,29.25,2.0481138
Random Init Model Sample Per Class 50,31,39.8,1.7649924159049988,29.47,2.0450027
Random Init Model Sample Per Class 50,32,40.6,1.7523305416107178,29.38,2.0502453
Random Init Model Sample Per Class 50,33,40.0,1.7655743658542633,29.53,2.0430126
Random Init Model Sample Per Class 50,34,41.4,1.7483730018138885,29.46,2.0459788
Random Init Model Sample Per Class 50,35,40.0,1.7413099110126495,29.57,2.0428038
Random Init Model Sample Per Class 50,36,42.8,1.7194874584674835,29.62,2.0391402
Random Init Model Sample Per Class 50,37,41.4,1.732179194688797,29.81,2.0433455
Random Init Model Sample Per Class 50,38,41.8,1.7276464402675629,29.88,2.0453925
Random Init Model Sample Per Class 50,39,39.4,1.7316441237926483,30.11,2.0395284
Random Init Model Sample Per Class 50,40,42.0,1.748439460992813,30.13,2.0427144
Random Init Model Sample Per Class 50,41,39.4,1.7236079573631287,29.86,2.0629933
Random Init Model Sample Per Class 50,42,39.4,1.7374249398708344,29.87,2.0586135
Random Init Model Sample Per Class 50,43,41.8,1.7298927307128906,29.8,2.0758963
Random Init Model Sample Per Class 50,44,41.6,1.7100377976894379,29.79,2.0708823
Random Init Model Sample Per Class 50,45,42.6,1.7173260152339935,29.96,2.064791
Random Init Model Sample Per Class 50,46,41.4,1.7312045693397522,30.07,2.0554492
Random Init Model Sample Per Class 50,47,39.8,1.7213324010372162,29.95,2.0611615
Random Init Model Sample Per Class 50,48,42.2,1.7204620838165283,30.16,2.0474086
Random Init Model Sample Per Class 50,49,45.2,1.7172282040119171,30.15,2.0449595
Random Init Model Sample Per Class 50,50,41.0,1.7233946323394775,30.09,2.0510824
Random Init Model Sample Per Class 50,51,39.2,1.7549823224544525,30.1,2.0618105
Random Init Model Sample Per Class 50,52,40.4,1.7322440147399902,30.05,2.064815
Random Init Model Sample Per Class 50,53,42.6,1.7223349809646606,30.23,2.0499196
Random Init Model Sample Per Class 50,54,42.0,1.726978063583374,30.15,2.0554085
Random Init Model Sample Per Class 50,55,41.4,1.7278442680835724,30.2,2.0464513
Random Init Model Sample Per Class 50,56,42.2,1.7059520483016968,30.34,2.0388095
Random Init Model Sample Per Class 50,57,40.2,1.7081995904445648,30.14,2.0436077
Random Init Model Sample Per Class 50,58,42.2,1.7264979779720306,30.17,2.0490496
Random Init Model Sample Per Class 50,59,39.0,1.7139753699302673,29.98,2.0684676
Random Init Model Sample Per Class 50,60,40.4,1.7143320441246033,30.13,2.0496116
Random Init Model Sample Per Class 50,61,41.0,1.7319172322750092,30.11,2.0463517
Random Init Model Sample Per Class 50,62,43.6,1.7200273275375366,30.12,2.0453398
Random Init Model Sample Per Class 50,63,42.2,1.7175803184509277,30.03,2.057502
Random Init Model Sample Per Class 50,64,41.4,1.7270662188529968,30.02,2.0663218
Random Init Model Sample Per Class 50,65,42.6,1.702633649110794,29.87,2.0838566
Random Init Model Sample Per Class 50,66,42.8,1.711085706949234,29.95,2.0679426
Random Init Model Sample Per Class 50,67,42.0,1.7405092418193817,29.86,2.0749815
Random Init Model Sample Per Class 50,68,40.0,1.7273822128772736,29.96,2.0688984
Random Init Model Sample Per Class 50,69,43.8,1.7205048501491547,30.01,2.0615337
Random Init Model Sample Per Class 50,70,42.2,1.7194414138793945,29.95,2.0624416
Random Init Model Sample Per Class 50,71,42.2,1.7159061431884766,29.98,2.0667515
Random Init Model Sample Per Class 50,72,42.0,1.7171728312969208,29.88,2.0739176
Random Init Model Sample Per Class 50,73,41.4,1.7242244184017181,29.85,2.0790858
Random Init Model Sample Per Class 50,74,40.6,1.7164232730865479,29.97,2.066208
Random Init Model Sample Per Class 50,75,43.2,1.721951276063919,30.13,2.0494628
Random Init Model Sample Per Class 50,76,42.2,1.737024039030075,30.06,2.0561898
Random Init Model Sample Per Class 50,77,42.6,1.7213110327720642,30.06,2.0569665
Random Init Model Sample Per Class 50,78,41.2,1.7273786664009094,30.14,2.0490763
Random Init Model Sample Per Class 50,79,42.4,1.7264683544635773,29.94,2.065622
Random Init Model Sample Per Class 50,80,41.4,1.6903908550739288,30.01,2.0662596
Pre-trained Model Sample Per Class 100,1,15.7,2.25299870967865,18.44,2.1828525
Pre-trained Model Sample Per Class 100,2,21.5,2.13216370344162,22.0,2.0974667
Pre-trained Model Sample Per Class 100,3,25.9,2.0087385177612305,27.53,1.9983143
Pre-trained Model Sample Per Class 100,4,32.1,1.9212860614061356,31.28,1.9534527
Pre-trained Model Sample Per Class 100,5,31.5,1.8958704769611359,30.39,1.9442132
Pre-trained Model Sample Per Class 100,6,36.4,1.837555170059204,34.64,1.8804098
Pre-trained Model Sample Per Class 100,7,37.1,1.8187644630670547,35.06,1.8696641
Pre-trained Model Sample Per Class 100,8,36.8,1.8156255632638931,34.99,1.8629724
Pre-trained Model Sample Per Class 100,9,36.4,1.783274158835411,35.57,1.9177061
Pre-trained Model Sample Per Class 100,10,42.5,1.7418871819972992,38.29,1.8234631
Pre-trained Model Sample Per Class 100,11,41.3,1.698003426194191,39.73,1.7991549
Pre-trained Model Sample Per Class 100,12,45.0,1.691343292593956,40.23,1.8021566
Pre-trained Model Sample Per Class 100,13,45.8,1.6572362631559372,41.9,1.783287
Pre-trained Model Sample Per Class 100,14,47.5,1.6261500269174576,40.01,1.8084974
Pre-trained Model Sample Per Class 100,15,46.2,1.6378279030323029,42.44,1.7724347
